Name,nc_state,degree,weightedDegree,betweenness,closeness,eigenvector,community
"Jones, Jacob",True,697.0,1278.0,5630924.620962003,0.32375729701043693,1.371572464498631e-05,6455
"Holland, James",True,457.0,916.0,2613366.715124716,0.30201320132013204,2.3919977869368036e-06,7766
"Brown-Guedira, Gina",True,394.0,760.0,2396955.4550078018,0.29531739116403655,2.8733163992308564e-05,3542
"Yencho, Craig",True,412.0,709.0,3864974.6508400887,0.3390640631368335,2.0487213523502663e-05,5942
"Theis, Thomas",True,225.0,696.0,16790.513629426136,1.0,3.869644169079414e-14,2620
"Jordan, David",True,266.0,651.0,1584467.0457022802,0.3194846908494222,0.00011582904544176386,7304
"Thakur, Siddhartha",True,401.0,572.0,3141241.7373697334,0.27723582161900145,0.0001749423321182662,972
"Huseth, Anders",True,446.0,570.0,3702948.5160752954,0.3273241048753443,0.08173387644869985,7820
"Barrangou, Rodolphe",True,367.0,551.0,3540306.471022874,0.3054507827364064,3.913271222842535e-06,8957
"Daniele, Michael",True,278.0,511.0,1607422.8798620785,0.2822292129286948,1.606661024042433e-05,5280
"Sozzani, Ross",True,360.0,510.0,3276552.9155534245,0.3315459584797652,9.058820088461096e-06,764
"Chekmenev, Eduard Y.",False,138.0,470.0,2936.590216727719,0.7211538461538461,3.22673739047463e-14,2620
"Reberg-Horton, Chris",True,260.0,465.0,1788570.7218358505,0.31061403211024746,5.922341442525578e-05,3634
"Bozkurt, Alper",True,189.0,455.0,1045699.7889375818,0.29775811017473075,0.0005476236746770247,5073
"Wei, Qingshan",True,283.0,416.0,2511636.0390582723,0.30819749427455206,4.256412149509967e-06,6794
"Wang, Jack",True,178.0,385.0,433480.93473262974,0.2791981938003417,2.347791314028672e-07,4777
"Lobaton, Edgar",True,193.0,368.0,2498665.3394828774,0.32759361351757715,3.257342618725598e-05,5073
"Sihi, Debjani",True,296.0,354.0,1894060.264685462,0.2250836284927194,0.0005230688153749121,3916
"Ertl, David",False,153.0,348.0,35742.192553098364,0.269503754969813,6.072388260795758e-07,7766
"Leon, Natalia",False,157.0,346.0,24559.5549139324,0.26102458782588855,3.0462403576357147e-07,7766
"Meentemeyer, Ross",True,169.0,332.0,1183343.6417191394,0.25142182047970985,1.4685746318406849e-05,536
"Mergoum, Mohamed",False,111.0,328.0,15904.932750199849,0.25019822282980175,1.2949917163547178e-06,3542
"Murphy, Joseph",True,139.0,325.0,515253.1333632018,0.2870451693851945,3.338119073339978e-05,3542
"Hulse-Kemp, Amanda",True,251.0,319.0,1506607.3939793138,0.29449057089528224,7.200637665231557e-07,6823
"Flint-Garcia, Sherry",False,151.0,316.0,132075.38033788587,0.2685625403533486,5.36079648686381e-07,7766
"Stapelmann, Katharina",True,181.0,316.0,1596882.624371311,0.2777912695039767,4.089092129762523e-06,5541
"Gonzalez, Ramon Leon",True,139.0,313.0,439589.7766811348,0.3041512945790541,6.4705046811951e-05,3634
"Gage, Joseph",True,210.0,311.0,277434.5827318629,0.2699171164793676,3.5137792456424147e-07,7766
"Williams, Cranos",True,198.0,310.0,2815059.63914139,0.34035035519024065,9.078154677484066e-06,4777
"Buckler, Edward S.",False,184.0,309.0,364426.7510231625,0.27458217061241635,5.53207952430287e-07,7766
"Bradshaw, Michael",True,150.0,300.0,566247.4935605075,0.21135413539044276,3.0080599530999864e-08,2384
"Leon, Ramon G.",False,131.0,293.0,422345.472764378,0.3040704435952816,6.444561603286346e-05,3634
"Nelson, Natalie",True,203.0,293.0,3015118.262425072,0.33985738691227807,0.0005751535443240478,8404
"Oralkan, Omer",True,135.0,290.0,708335.3761837975,0.2769756953902963,8.30168065206388e-06,5073
"Quesada, Lina",True,198.0,285.0,2340671.1485700505,0.3047184575938197,0.0005832250579026765,9231
"Kudenov, Michael",True,157.0,281.0,3014364.575732128,0.3411624352235022,0.0005573479895619336,2846
"Romay, Maria Cinta",False,133.0,279.0,20472.813036838394,0.2604525402020777,2.487268077168707e-07,7766
"Rellán-Álvarez, Rubén",True,224.0,274.0,1039764.1818926045,0.26832629603565566,1.1690839016061847e-07,7271
"Isik, Fikret",True,176.0,272.0,1189546.785617589,0.29918917151638,4.236168074587001e-06,4777
"Mirsky, Steven B.",False,165.0,272.0,112875.67258617535,0.26936889202872955,4.8526672904703776e-05,3634
"Peters, Kara",True,117.0,266.0,871058.0280779025,0.2609724796805932,7.804504727839986e-08,5280
"Woodley, Alex",True,215.0,266.0,1848104.4772457066,0.309542333322058,0.000594784709072406,3634
"Grieger, Khara",True,170.0,264.0,2413910.535417147,0.3252763658337184,0.0005485981392998316,6396
"Reisig, Dominic",True,200.0,258.0,929338.2483677063,0.3018040302100854,0.0035153046956506013,1772
"Peterson, Julie A.",False,235.0,246.0,34890.26069026131,0.26015636105188344,0.0809175330015433,7820
"Murray, Seth C.",False,101.0,244.0,10171.003925832822,0.2620186113099499,5.217486600769985e-07,7766
"Xu, Wenwei",False,101.0,244.0,10171.003925832822,0.2620186113099499,5.217486600769985e-07,7766
"Jennings, Katherine",True,59.0,243.0,89395.68543402298,0.28437801050374467,2.6287907891712287e-05,3634
"Kuzma, Jennifer",True,200.0,243.0,1211890.4327917108,0.29137744380054764,4.761204362416804e-06,7223
"Hirsch, Candice N.",False,107.0,242.0,65329.4603509201,0.2678001814404027,7.206344814159713e-07,7766
"Gore, Michael A.",False,152.0,241.0,159833.23975539158,0.2799155756760064,7.795888935192277e-07,7766
"Washburn, Jacob D.",False,111.0,237.0,6218.403725314227,0.25745554805311727,2.3610599869945297e-07,7766
"Doherty, Colleen",True,164.0,236.0,941562.862451218,0.3052266435409092,4.076400309801623e-06,3949
"Ross-Ibarra, Jeffrey",False,159.0,235.0,221547.95333817622,0.25788361279413835,4.7978846672928415e-08,7271
"Chiang, Vincent L",True,111.0,234.0,118292.57801486763,0.27659896022246405,1.9873940703698663e-07,4777
"Edwards, Jode",False,97.0,232.0,7677.435706430439,0.26195860647525265,5.232236016880535e-07,7766
"Menegatti, Stefano",True,108.0,220.0,280815.54571078724,0.2527970385922263,4.0581032534784516e-07,5280
"Groves, Russell L.",False,210.0,219.0,33814.348176751315,0.260111992268554,0.08046375958462053,7820
"Lima, Dayane Cristina",False,107.0,219.0,4845.073238307234,0.2574265781478564,2.3353775397266147e-07,7766
"Bohn, Martin",False,92.0,214.0,6089.72682728923,0.26192111740797985,5.191773640818904e-07,7766
"Everman, Wesley",True,115.0,213.0,179770.11700606806,0.2988081632653061,0.0006102404789199423,3634
"Harrison, Stephen A.",False,80.0,212.0,12579.239976718247,0.25191323019325,1.0978886622308007e-06,3542
"Mikolajick, Thomas",False,103.0,209.0,6387.498297730943,0.25093232422946143,2.58963444969917e-07,6455
"Sanders, Katie",True,86.0,209.0,2361.9618797868798,1.0,2.5875562074159523e-18,1214
"Schroeder, Uwe",False,103.0,209.0,6387.498297730943,0.25093232422946143,2.58963444969917e-07,6455
"Marshall, David",True,85.0,208.0,22363.54164203287,0.25002049124340864,8.601402661953921e-07,3542
"Li, Wei",True,125.0,207.0,418295.34708168136,0.2965231197952108,4.062385338622678e-06,4777
"Ristaino, Jean",True,153.0,207.0,1303722.8470526973,0.27969313527721745,5.953328719601489e-07,6794
"Carrière, Yves",False,201.0,203.0,26092.754809741244,0.25739761476147616,0.08044581401661358,7820
"Chung, Ching-Chang",True,127.0,203.0,49331.11188605701,0.25567880193344694,3.4436826256826297e-07,6455
"Vann, Rachel",True,137.0,203.0,606051.1990714808,0.2994437172774869,0.0005918735622747504,7304
"Warren, Warren S.",False,55.0,201.0,311.35709290709303,0.569620253164557,1.414865701948434e-14,2620
"Weldekidan, Teclemariam",False,91.0,196.0,4297.235500686903,0.24973391916600715,1.971481530180987e-07,7766
"Chen, Qiuyue",True,111.0,192.0,14921.682403407787,0.26018594865087713,2.1731893652748375e-07,7766
"Brandenburg, Rick",True,104.0,189.0,81248.17639580357,0.277353458204522,7.243181528746522e-05,7304
"Cowger, Christina",True,82.0,189.0,150399.02325022122,0.2692024828641191,1.0999776412902623e-06,3542
"Ryan, Matthew R.",False,136.0,189.0,23366.34789929283,0.25836415483215225,4.454678765484334e-05,3634
"Buell, C. Robin",False,152.0,187.0,416729.5778454867,0.2940647193033195,4.357276712502921e-06,5942
"Braun, Uwe",False,93.0,185.0,158969.14730724704,0.21071173639733817,2.9970501110725564e-08,2384
"Misra, Veena",True,103.0,184.0,274883.31191601575,0.27444217850287905,5.151214536214599e-06,5073
"Wisser, Randall J.",False,95.0,183.0,25789.729971088356,0.26431934375090266,5.389949876270383e-07,7766
"Suchoff, David",True,115.0,170.0,718546.8075912463,0.3031638230909392,0.0005671467630607783,3634
"Ibrahim, Amir M. H.",False,64.0,165.0,3069.8902449483357,0.24180847690518972,7.130076230523046e-07,3542
"Monks, David",True,39.0,165.0,79649.93738129814,0.28330392247918024,1.4543377184072527e-05,3634
"DeWitt, Noah",True,96.0,164.0,36216.19827018995,0.2522534939493343,1.0936566890981128e-06,3542
"Grab, Heather",False,163.0,163.0,56707.99538281861,0.2594776986985,0.079781609107334,7820
"Baik, Byung-Kee",False,60.0,161.0,972.5939395444034,0.23755873419693155,6.365649418063451e-07,3542
"Locke, Anna",True,105.0,161.0,916280.6591746656,0.31349777321000344,0.0005539370077197263,764
"Adelabu, Isaiah",False,45.0,160.0,103.60295399045403,0.5555555555555556,1.4778613326138324e-14,2620
"Pierce, Joshua",True,110.0,160.0,785572.4446303303,0.23799120959142805,6.801199731267533e-09,5280
"Thompson, Addie",False,77.0,160.0,4704.167250884691,0.2617338329090753,5.021765313129654e-07,7766
"Campos, Hugo",False,114.0,158.0,8192.417838165615,0.2620486240371123,3.745581509132124e-07,5942
"Schnable, James C.",False,76.0,158.0,4652.972988968931,0.2618012244664416,5.056609828044311e-07,7766
"Nantogma, Shiraz",False,45.0,157.0,103.60295399045403,0.5555555555555556,1.4778613326138324e-14,2620
"Yamaner, Yalcin",True,45.0,157.0,70589.82589786004,0.25970598251787946,3.7758138693736344e-06,5073
"Adler, Lynn S.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Albrecht, Matthias",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Alignier, Audrey",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Angelella, Gina M.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Avelino, Jacques",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Batáry, Péter",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Baveco, Johannes M.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Bianchi, Felix J. J. A.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Birkhofer, Klaus",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Bohnenblust, Eric W.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Bommarco, Riccardo",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Brewer, Michael J.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Caballero-López, Berta",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Carvalheiro, Luísa G.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Cayuela, Luis",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Centrella, Mary",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Chabert, Ariane",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Chaplin-Kramer, Rebecca",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Cortesero, Anne Marie",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Costamagna, Alejandro C.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"De la Mora, Aldo",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"DeClerck, Fabrice",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Desneux, Nicolas",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Diehl, Eva",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Diekötter, Tim",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Dormann, Carsten F.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Eckberg, James O.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Entling, Martin H.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Fiedler, Daniela",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Franck, Pierre",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Frank van Veen, F. J.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Frank, Thomas",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Gagic, Vesna",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Garratt, Michael P. D.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Getachew, Awraris",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Gonthier, David J.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Goodell, Peter B.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Goodson, Boyd M.",False,70.0,156.0,502.93711982461963,0.5921052631578947,1.8885533231312548e-14,2620
"Gratton, Claudio",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Graziosi, Ignazio",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Gurr, Geoff M.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Hajian-Forooshani, Zachary",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Heimpel, George E.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Henri, Dominic Charles",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Herrmann, John D.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Hunt, Lauren",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Inclán, Diego J.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Ingrao, Adam J.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Iv, Phirun",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Iverson, Aaron L.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Jacot, Katja",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Johnson, Gregg A.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Jones, Laura",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Jonsson, Mattias",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Kaiser, Marina",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Karp, Daniel S.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Kaser, Joe M.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Keasar, Tamar",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Kim, Tania N.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Kishinevsky, Miriam",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Landis, Douglas A.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Larsen, Ashley E.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Lavandero, Blas",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Lavigne, Claire",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Le Ralec, Anne",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Lemessa, Debissa",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Letourneau, Deborah K.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Liere, Heidi",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Lu, Yanhui",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Lubin, Yael",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Luttermoser, Tim",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Maas, Bea",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Mace, Kevi",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Madeira, Filipe",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Mader, Viktoria",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Marini, Lorenzo",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Martin, Emily A.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Martinez, Eliana",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Martinson, Holly M.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Martínez-Salinas, Alejandra",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Meehan, Timothy D.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Menozzi, Philippe",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Mitchell, Matthew G. E.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Miyashita, Tadashi",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Molina, Gonzalo A. R.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Molina-Montenegro, Marco A.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Nash, Michael",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Opatovsky, Itai",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Ortiz-Martinez, Sebaastian",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Ouin, Annie",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"O’Neal, Matthew E.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"O’Rourke, Megan E.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Pak, Damie",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Paredes, Daniel",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Parry, Hazel",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Parsa, Soroush",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Perez-Alvarez, Ricardo",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Perović, David J.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Petit, Sandrine",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Philpott, Stacy M.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Plantegenest, Manuel",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Plećaš, Milan",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Pluess, Therese",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Pons, Xavier",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Potts, Simon G.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Poveda, Katja",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Pywell, Richard F.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Ragsdale, David W.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Rand, Tatyana A.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Raymond, Lucie",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Ricci, Benoît",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Rosenheim, Jay A.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Rusch, Adrien",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Sargent, Chris",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Sarthou, Jean-Pierre",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Saulais, Julia",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Schellhorn, Nancy A.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Schmidt, Nick P.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Schneider, Gudrun",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Schäckermann, Jessica",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Schüepp, Christof",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Sivakoff, Frances S.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Smith, Henrik G.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Stack Whitney, Kaitlin",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Stutz, Sonja",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Szendrei, Zsofia",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Takada, Mayura B.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Taki, Hisatomo",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Tamburini, Giovanni",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Thomson, Linda J.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Tricault, Yann",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Tsafack, Noelline",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Tscharntke, Teja",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Tschumi, Matthias",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Valantin-Morison, Muriel",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Van Trinh, Mai",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Vierling, Kerri T.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Werling, Ben P.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Wickens, Jennifer B.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Wickens, Victoria J.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Woodcock, Ben A.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Wratten, Stephen D.",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Wyckhuys, Kris",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Xiao, Haijun",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Yasuda, Mika",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Yoshioka, Akira",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Zhang, Wei",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Zou, Yi",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Zubair Anjum, Muhammad",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"de Kraker, Joop",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"van der Werf, Wopke",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Östman, Örjan",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"Ćetković, Aleksandar",False,156.0,156.0,0.0,0.24912882500272243,0.07975764580452757,7820
"TomHon, Patrick",True,59.0,155.0,413.8786310911311,0.5754475703324808,1.5298675131786302e-14,2620
"Olukolu, Bode",True,101.0,153.0,117940.56999491707,0.27910452313416906,4.887569057483566e-07,5942
"Shirwaiker, Rohan",True,90.0,153.0,658242.8554277954,0.2461931665321496,5.7412050661995676e-08,5280
"Rocheford, Torbert",False,82.0,151.0,13020.930196512038,0.2666841522410678,5.269939919131926e-07,7766
"Campos, Gustavo",False,90.0,149.0,3146.647027299617,0.25730352875017576,2.048229286430137e-07,7766
"Lopez-Cruz, Marco",False,90.0,149.0,3146.647027299617,0.25730352875017576,2.048229286430137e-07,7766
"Nelson, Rebecca",False,80.0,147.0,3806.6357910958377,0.25874402691774817,5.044290631647337e-07,7766
"Park, Min Hyuk",False,90.0,147.0,4800.476306977916,0.2508429045256435,3.008763732310132e-07,6455
"Thapa, Resham",True,98.0,146.0,27484.78239536004,0.26330024456912676,3.9191721233673605e-05,3634
"Zhu, Kai",False,146.0,146.0,387626.82417737285,0.2189182076983804,0.0005171625474629207,3916
"Hamilton, John P.",False,110.0,144.0,41838.60043054847,0.27163975302778437,4.2288116034327303e-07,5942
"Williams, Taufika",True,105.0,144.0,640005.4345327679,0.24615343232192813,3.232354280843634e-08,5280
"Appelt, Stephan",False,36.0,143.0,75.63728216228218,0.5434782608695652,1.167712319497491e-14,2620
"Kaeppler, Shawn",False,75.0,143.0,1453.52011915616,0.24959768704143143,1.902190624924468e-07,7766
"Sagues, Joe",True,87.0,143.0,411935.397980564,0.23760808038844028,6.187879538492059e-08,7553
"Wallace, Jason",False,72.0,142.0,3135.9368970700652,0.26169640814458933,4.981302937068021e-07,7766
"Thomison, Peter",False,71.0,141.0,3195.433133334464,0.26176378042850196,4.985823377514225e-07,7766
"Doudna, Jennifer A.",False,121.0,140.0,1949.6809523809495,0.23470722511477596,5.336227292478099e-08,8957
"Hawkes, Christine",True,116.0,139.0,1308655.2130989977,0.2845460199004975,3.970859052621478e-06,1716
"Johnson, Jerry W.",False,46.0,139.0,6990.914536888697,0.2516776677667767,6.602319159463938e-07,3542
"Liu, Yuchen",True,66.0,139.0,402541.9713730165,0.21121266675898998,3.0475614374443974e-08,6392
"Sederoff, Ron",True,61.0,139.0,34327.22344690017,0.27601496048742236,1.897910067453659e-07,4777
"Broeck, Lisa Van den",True,100.0,138.0,388963.1025528624,0.30633013088742345,7.973614310793667e-06,764
"Yada, Benard",False,85.0,138.0,25558.62471784784,0.27048356585481204,6.416022118770401e-07,5942
"Kennedy, George",True,95.0,137.0,18534.889623188967,0.26652104266783166,0.0023768309218584784,1772
"Ashrafi, Hudson",True,112.0,134.0,285069.7741110367,0.27851838324811296,2.921894972517415e-07,6823
"Bohn, M.",False,66.0,134.0,85.07918579823952,0.23396313246235267,3.9807128548013675e-08,3422
"Buckler, E.S.",False,66.0,134.0,85.07918579823952,0.23396313246235267,3.9807128548013675e-08,3422
"Ciampitti, I.",False,66.0,134.0,85.07918579823952,0.23396313246235267,3.9807128548013675e-08,3422
"Edwards, J.",False,66.0,134.0,85.07918579823952,0.23396313246235267,3.9807128548013675e-08,3422
"Ertl, D.",False,66.0,134.0,85.07918579823952,0.23396313246235267,3.9807128548013675e-08,3422
"Falcon, C.M.",False,66.0,134.0,85.07918579823952,0.23396313246235267,3.9807128548013675e-08,3422
"Flint-Garcia, S.",False,66.0,134.0,85.07918579823952,0.23396313246235267,3.9807128548013675e-08,3422
